,revmodid,revmodcode,organization,english_translation,popular_alternative_name_or_acronym_most_recent,born,died,dead,age,duration,outcome_goal,adversary,achieve,partialsuccess,completesuccess,orderedsuccess,polcommand,nopolorgplus01,polorgplus,leader_s,leadershipdecapitation,killed,arrested,executed,separate,overthrow_takeover,empire,counterrev,reform,eliminate_expel,nsd,islamist,leftist,right,anarchist,identity_group_representation,excludedconstituentsatinception,size_year_one,size_peak,hegemonic,unifiedfront,area_of_operation,adversary.1,violent,nv,mixedapproach,as,ks,lethal,demonl,demonc,turnedviolent,ties,tiefights,sponsors,sponsorfights,west,latinamerica,mideastnafrica,africa,centraleurasia,southasia,seasia,eastasia,state,polity_year_one,polity_peak,dem_year_one,dem,autocracy,gdp_year_one,gdp,transition_to_democratic_party_politics,transitioned_from_organized_crime_to_resistance,transitioned_to_organized_crime,drugtrade,terrorism,foughtincivilwar,enteredpostcoldwar,lost_state_sponsorship,safe_haven,participates_in_negotiations,sas,sa,splinter_organization,ethnic,religious_sectarian,national,ideological,apocalyptic,fights_foreign_force
167,169,169FM,Orange Volunteers,,,1998,2010.0,1,12.0,12.0,prevent republican succession,PIRA,0,0,0,0,4,1,0,Bob Marno; Clifford Peeples,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,1,0,Irish Protestants,0.0,20.0,30.0,0,0,UK,PIRA,1,0,0,11,0,0.0,0.0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,1,1,0.0,0,0,0,0,1,0,1,0,0,0,0
168,170,170FN,al-Hezb al-Suri al-Qawmi al-Ijtima'i,Syrian Social-Nationalist Party (SSNP),SSNP,1932,,0,82.0,33.0,establish social-nationalist state in Greater Syria,Lebanon; Kataeb; Israel; France; U.S.; SLA; al-Mourabitoun; PSP; Chad,8,0,0,0,12,0,1,Antun Saadeh; Assad al-Ashkar; Abdallah Saadeh,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,Pro-Syria Lebanese,1.0,10000.0,25000.0,1,0,Lebanon,Lebanon; Kataeb; Israel; France; U.S.; SLA; al-Mourabitoun; PSP; Chad,0,0,1,14,61,,1.0,0,0,8,1,2,0,0,0,1,0,0,0,0,0,1,12.0,12,0,0.0,1.0,,2482.0,0.0,0,0,0.0,1,1,1,0.0,0,0,10,1,0,0,0,0,1,0,1
169,171,171FO,Zimbabwe African Nationalist Union (ZANU)/Zimbabwe African National Liberation Front/ZANU Patriotic Front,,ZANU,1963,,0,51.0,15.0,replace Rhodesia with Zimbabwean state,Rhodesia; ZAPU,20,1,1,2,16,0,1,Enos Nkala; Ndabaningi Sithole; Edgar Tekere; Herbert Chitepo; Leopold Takawira; Robert Mugabe,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1,0,0,Zimbabweans,1.0,10000.0,23000.0,1,0,Zimbabwe; Rhodesia; Namibia,Rhodesia; ZAPU,0,0,1,22,27,1.227273,0.0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,1,14.0,14,0,0.0,1.0,,900.0,0.0,0,0,0.0,1,1,1,1.0,0,0,0,0,1,0,0,1,0,0,0
170,172,172FP,Andijan rights movement,,,2005,2005.0,1,0.4,0.4,increase rights for Andigan Muslims and free political prisoners,Uzbekistan,0,0,0,0,0,1,0,[supporters/families of businessmen],0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,Andijan Muslims,1.0,15000.0,15000.0,1,1,Uzbekistan,Uzbekistan,0,1,0,0,0,0.0,5.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,,1,0,0.0,1.0,,553.0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0
171,173,173FQ,Badr Brigades/Badr Organization,,,2003,,0,11.0,11.0,overthrow Ba'athi regime in Iraq; eliminate Sunni influence in Iraq,Sunni-Iraqis; IS,6,0,0,0,16,0,1,Muhammad Baqir al-Hakim; Hadi al-Amiri,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Shi'a Islamists,1.0,3000.0,15000.0,0,0,Iraq; Iran,Sunni-Iraqis; IS,0,0,1,11,52,4.727273,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,1,1,0.0,0,0,0,0,1,0,1,0,0,0,0
172,174,174FR,Indian Mujahedin,,,2007,,0,7.0,7.0,establish Islamist state in South Asia,India,6,0,0,0,0,1,0,Abdul Subhan Qureshi (aka Abdus Subhan; Tauqeer),0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,Islamist Indians,1.0,2000.0,2000.0,0,0,India,India,1,0,0,14,80,5.714286,0.0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,19.0,19,1,1.0,0.0,,1410.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0
173,175,175FS,Ejercito Revolucionaria del Pueblo (ERP) [Colombia],People's Revolutionary Army,ERP,1997,2005.0,1,8.0,8.0,replace Colombian regime with leftist state,Colombia,0,0,0,0,0,1,0,Édgar Castellanos,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Leftist Colombians,1.0,100.0,350.0,0,0,Colombia,Colombia,1,0,0,9,1,0.1111111,0.0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,17.0,17,1,1.0,0.0,,3405.0,0.0,0,0,0.0,1,1,1,0.0,0,0,0,0,1,0,0,0,1,0,0
174,176,176FT,Mavro Asteri,Black Star,,1999,2001.0,1,2.0,2.0,topple the international system,U.S./the West; Greece; Israel,0,0,0,0,2,1,0,[leaderless],0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,Leftist Anarchists,1.0,10.0,10.0,0,0,Greece,U.S./the West; Greece; Israel,1,0,0,9,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,13292.0,0.0,0,0,1.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,1
175,177,177FU,Lebanese Armed Revolutionary Faction (LARF)/Fractions Armées Révolutionnaires Libanaises,,LARF,1979,1988.0,1,9.0,9.0,instigate communist revolution,the West; Israel,0,0,0,0,0,1,0,Georges Ibrahim Abdallah (aka Salah al-Masri; Abdu-Qadir Saadi); Maurice Abdallah,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1,0,0,Maronite Lebanese Communists,1.0,50.0,50.0,0,0,"Lebanon, France",the West; Israel,1,0,0,21,3,0.1428571,0.0,0,0,7,0,1,0,0,0,1,0,0,0,0,0,1,0.0,20,1,1.0,0.0,,8591.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1
176,178,178FV,al-Ittihad al-Mahakim al-Islamiyya (IMI),Islamic Courts Union,IMI,2006,2006.0,1,0.5,0.5,establish Islamist state in Somalia,Somolia,0,0,0,0,12,0,1,Sheik Sharif Ahmed,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Islamist Somalis,1.0,1000.0,1000.0,1,0,Somalia; Ethiopia; Kenya,Somalia,1,0,0,9,23,2.555556,0.0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,3.0,3,0,0.0,1.0,,0.0,0.0,0,1,1.0,1,1,1,0.0,0,0,9,1,0,0,1,0,0,0,0
177,179,179FW,Jabhat al-Tahrir al-Lubnaniyye,Lebanese Liberation Front,,1986,1989.0,1,3.0,3.0,expel foreign forces from Lebanon,Syria; U.S.; Israel,0,0,0,0,0,1,0,[leaderless],0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,Anti-Foreigner Lebanese,1.0,10.0,10.0,0,0,Lebanon,Syria; U.S.; Israel,1,0,0,9,19,2.111111,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1,0,0.0,1.0,,815.0,0.0,0,0,0.0,1,1,0,0.0,0,0,2,1,0,0,0,1,0,0,1
178,180,180FX,Abdallah Azzam Shahid Brigade (AASB),,AASB,2005,,0,9.0,9.0,reestablish the Islamic Caliphate,Iran; Pakistan; Egypt; Israel; Japan; Afghanistan,6,0,0,0,2,1,0,Surajuddin Zureiqat; Saleh al-Qaraawi; Majid bin Muhammad al-Majid,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,Mujahedin,1.0,100.0,100.0,0,0,Levant; Pakistan; Afghanistan,Iran; Pakistan; Egypt; Israel; Japan; Afghanistan,1,0,0,15,136,9.066667,0.0,0,0,7,1,2,0,0,0,1,0,0,0,0,0,1,4.0,16,0,1.0,1.0,,1252.0,0.0,0,0,0.0,1,0,1,0.0,0,0,9,1,1,0,1,0,0,0,1
179,181,181FY,Club Charles Martel,Charles Martel Group,,1973,1983.0,1,10.0,10.0,end Algerian immigration into France,Algerians in France,0,0,0,0,0,1,0,[leaderless],0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,Anti-Algerian French,1.0,100.0,100.0,1,0,France,Algerians in France,1,0,0,8,4,0.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0
180,182,182FZ,Arsons of Conscience,,,1998,1998.0,1,0.5,0.5,topple the international system,Greece; the West,0,0,0,0,0,1,0,Nikos Maziotis,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,Leftist Anarchists,1.0,10.0,10.0,0,0,Greece,Greece; the West,1,0,0,8,0,0.0,0.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,12495.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,1
181,183,183GA,Jabhat at-Tahrir al-Filastiniyye/Commando Nahariya,Palestine Liberation Front (PLF),PLF,1977,2006.0,1,29.0,29.0,replace Israel with Palestinian state,Israel; U.S. PFLP-GC,0,0,0,0,0,1,0,Muhammad Zaidan (Abu Abbas),1.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,1,0,0,Palestinians,1.0,100.0,300.0,0,0,Middle East; Tunisia,Israel; U.S. PFLP-GC,0,0,1,8,13,1.625,0.0,0,0,4,0,3,0,0,0,1,0,0,0,0,0,1,0.0,20,1,1.0,0.0,,20676.0,1.0,0,0,0.0,1,0,1,1.0,2,0,0,0,1,0,0,1,0,0,1
182,184,184GB,Epanastatiki Pyrines,Revolutionary Nuclei,,1996,2000.0,1,4.0,4.0,topple the international system,Greece; the West,0,0,0,0,2,1,0,Christoforos Marinos,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,Leftist Anarchists,1.0,10.0,10.0,0,0,Greece,Greece; the West,1,0,0,12,1,0.0833333,0.0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,30363.0,0.0,0,0,1.0,1,0,1,0.0,0,0,0,0,0,0,0,0,1,0,1
183,185,185GC,Jaish al-Mujahedin,Holy Warriors Army,,2004,2007.0,1,3.0,3.0,establish Islamist state in Iraq,U.S.,0,0,0,0,0,1,0,Ahmad Ni'mah Khudayyir Abbas (Abu Shihab); Abd al-Hakim al-Nuaimi,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Mujahedin,1.0,100.0,100.0,0,0,Iraq,U.S.,1,0,0,8,3,0.375,0.0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,44695.0,0.0,0,1,0.0,1,1,1,0.0,0,1,4,1,0,0,1,0,0,0,0
184,186,186GD,al-Hezb al-Taqadummi al-Ishtiraki,Progressive Socialist Party (PSP),PSP,1949,,0,65.0,20.0,topple confessional system in Lebanon; expel Syrian forces from Lebanon; preserve power,Mourabitoun; Kataeb; SSNP,12,1,0,1,16,0,1,Kamal Jumblatt; Walid Jumblatt; Taymour Jumblatt,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Druze Lebanese,1.0,18000.0,18000.0,1,1,Lebanon,Mourabitoun; Kataeb; SSNP,0,0,1,8,2,0.25,0.0,0,0,8,1,2,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,0,1,1,1.0,0,0,0,0,0,0,1,0,0,0,1
185,187,187GE,as-Sa'iqa/an-Nisr,The Thunderbolt/Eagles of the Palestinian Revolution,Sa'iqa,1966,2013.0,1,47.0,47.0,replace Israel and Lebanon with a (Syrian) Ba'athi-Palestinian state,pro-democracy Lebanese organizations; Israel,0,0,0,0,12,0,1,Zuhayir Muhsen; Issam al-Qadi; Sami al-Attari; Farhan Abu al-Hayja,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,Pro-Syria Ba'athi Palestinians,1.0,300.0,7000.0,0,0,Lebanon; Syria; disputed territories; Europe,pro-democracy Lebanese organizations; Israel,1,0,0,16,1,0.0625,0.0,0,0,9,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,1,1,0.0,1,0,0,0,0,0,0,0,1,0,1
186,188,188GF,Yekîtiya Nîştimanî ya Kurdistanê,Patriotic Union of Kurdistan (PUK),PUK,1975,,0,39.0,21.0,establish Kurdish state; preserve Kurdish autonomy,Saddam's Iraq,12,1,0,1,16,0,1,Jalal Talabani (aka Mam Jalal); Kosrat Rasul Ali,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,Kurds,1.0,423682.0,800000.0,1,0,Iraq,Saddam's Iraq,0,0,1,7,128,18.28572,0.0,0,0,2,0,4,1,0,0,1,0,0,0,0,0,1,3.0,3,0,0.0,1.0,,3453.0,0.0,0,0,0.0,1,0,1,1.0,1,0,0,0,1,1,0,0,0,0,0
187,189,189GG,Asbat al-Ansar,League of the Followers,,1991,,0,23.0,23.0,establish Islamist state in Lebanon,Fatah; Hezbollah; Lebanon,4,0,0,0,0,1,0,Sheik Hisham Shreidi; Ahmad Abd al-Karim al-Saadi (alias Abu Mohjen); Abu Tariq al-Saadi,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,Islamist Lebanese,1.0,100.0,1900.0,1,0,Lebanon,Fatah; Hezbollah; Lebanon,1,0,0,7,3,0.4285714,0.0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0
188,190,190GH,Lashkar-e Zil/Jaish al-Usrah,Shadow Army/Army of the Protective Shield,,2008,,0,6.0,6.0,replace the Afghan government,NATO; Karzai govt,2,0,0,0,0,1,0,Khalid Habib al-Shami; Abdallah Said al-Libi; Ilyas Kashmiri; Mustafa Abu Yazid,1.0,1.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,Mujahedin,1.0,100.0,10000.0,0,0,Pakistan; Afghanistan,NATO; Karzai govt,1,0,0,7,13,1.857143,0.0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,1,20.0,20,1,1.0,0.0,,47153.0,0.0,0,1,0.0,0,1,1,0.0,0,0,6,1,0,0,1,0,0,0,1
189,191,191GI,United National Liberation Front (UNLF)/Pan-Manipuri Youth League/Manipur People's Army (MPA),,UNLF,1964,,0,50.0,50.0,establish independent socialist-Manipur state,India; KCP; NSCN-IM,6,0,0,0,8,1,0,Samarendra Singh; Rajkumar Meghen Singh (aka Sana Yamia); Namuizum Okendra; Kalalung Kamei; Khundongbam Pambei,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,Manipuris,1.0,1000.0,2500.0,0,0,South Asia,India; KCP; NSCN-IM,1,0,0,8,9,1.125,0.0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,1,19.0,19,1,1.0,0.0,,1489.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0
190,192,192GJ,Jund ash-Sham,Army of the Levant,Jund al-Sham,1991,,0,23.0,23.0,establish Islamist state in the Levant,Fatah; Hezbollah; secular-Levantine states; Israel,4,0,0,0,2,1,0,Abu Musab al-Zarqawi; Khaled Mahmoud al-Dandashi (aka Abu Suleiman),1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,Islamist Levantine,1.0,10.0,500.0,0,0,Levant; Afghanistan,Fatah; Hezbollah; secular-Levantine states; Israel,1,0,0,8,7,0.875,0.0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,1,0.0,1,0,1,1,0,0,1,0,0,0,1
191,193,193GK,anti-Suharto movement [bloc: Indonesian Democratic Party (PDI); student protestors],,,1997,1998.0,1,1.1,1.1,oust Suharto from power,Indonesia,18,1,1,2,10,0,1,Megawati Sukarnoputri,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,Anti-Suharto Indonesians,1.0,10000.0,10000.0,1,1,Indonesia,Indonesia,0,0,1,1500,500,0.3333333,10.0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3.0,3,0,0.0,1.0,,1078.0,1.0,0,0,0.0,1,0,1,,0,0,0,0,0,0,0,0,1,0,0
192,194,194GL,Partiya Jiyana Azad a Kurdistanê,Party of Free Existence in Kurdistan,PJAK,2004,,0,10.0,10.0,establish independent socialist-Kurdist state,Iran,4,0,0,0,2,1,0,Abdul Rahman Haji Ahmadi; Evindar Renas; Siamand Moini; Zîlan Vejîn,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,1,0,0,Socialist Kurds,1.0,10.0,3000.0,0,0,Iraq; Iran; Turkey,Iran,1,0,0,10,3,0.3,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,13.0,13,0,0.0,1.0,,4678.0,0.0,1,0,0.0,1,0,1,0.0,0,0,1,1,0,0,0,0,1,0,0
193,195,195GM,al-Majlis al-A’ala al-Islami al-‘Iraqi/Supreme Council for Islamic Revolution in Iraq (SCIRI)/Mujahedin fil Iraq/The Office for the Islamic Revolution in Iraq,Islamic Supreme Council of Iraq (ISCI),ISCI,1980,,0,34.0,34.0,establish revolutionary Shi'a state in Iraq,Iraq; Sunni-Iraqis,16,1,1,2,20,0,1,Ayatollah Sayyed Muhammed Baqir al-Hakim; Abdul Aziz al-Hakim; Sayyed Ammar al-Hakim; Humam Hamoudi,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Shi'a Islamist Iraqis,1.0,50.0,10000.0,0,0,Iraq; Iran,Iraq; Sunni-Iraqis,0,0,1,11,31,2.818182,0.0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,1.0,1,0,0.0,1.0,,2818.0,0.0,0,0,0.0,1,1,1,0.0,0,1,0,0,0,0,1,0,0,1,0
194,196,196GN,Kata'eb Shuhada Beirut,Beirut Martyrs Brigade,,1988,1989.0,1,1.0,1.0,expel Syrian forces from Lebanon,Syria,0,0,0,0,0,1,0,[leaderless],0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,Anti-Syrian Lebanese,1.0,10.0,10.0,0,0,Lebanon,Syria,1,0,0,7,2,0.2857143,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1,0,0.0,1.0,,1008.0,0.0,0,0,0.0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0
195,197,197GO,Croatian Freedom Fighters (CFF),,CFF,1976,1981.0,1,5.0,5.0,establish Croatian state independent from Yugoslavia,Yugoslavia; U.S.,0,0,0,0,0,1,0,[leaderless],0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Croatians,1.0,10.0,10.0,0,0,United States,Yugoslavia; U.S.,1,0,0,7,1,0.1428571,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20.0,5,0,0.0,1.0,,6134.0,0.0,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1
196,198,198GP,Kach/The League,Thus,,1971,1994.0,1,23.0,23.0,eliminate Palestinian demographic threat,Palestinians,0,0,0,0,12,1,0,Rabbi Meir Kahane; Rabbi Avraham Toledano; Baruch Marzel,1.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,Jewish Israelis,0.0,100.0,25907.0,1,0,Israel; disputed territories,Palestinians,0,0,1,7,11,1.571429,0.0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,0,1,0,0,1,0
197,199,199GQ,al-Naserin,,,2002,2010.0,1,8.0,8.0,establish Islamist state in South Asia,India,0,0,0,0,0,1,0,[leaderless],0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,Islamist Pakistanis,0.0,10.0,10.0,0,0,India,India,1,0,0,6,0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,19.0,19,1,1.0,0.0,,732.0,0.0,0,0,0.0,1,0,1,0.0,1,0,0,0,1,0,1,0,0,0,0
198,200,200GR,Clandestini Corsi,Clandestine Corsi,,1999,2004.0,1,5.0,5.0,end North African immigration into Corsica,North African immigrants,0,0,0,0,0,1,0,Rémy Felicelli,1.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,Corsicans,1.0,50.0,50.0,0,0,France,North African immigrants,1,0,0,6,0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0
199,201,201GS,Gerakan Mujahedin Pattani (GMP),Pattani Holy Warriors Movement,GMP,1985,2006.0,1,21.0,21.0,establish Islamist-Pattani state,Thailand,0,0,0,0,0,1,0,Wae-Hama Wae-Yuso; Nasae Saning,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,Pattanis,1.0,10.0,10.0,0,0,Thailand,Thailand,1,0,0,6,8,1.333333,0.0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,12.0,19,0,1.0,0.0,,3078.0,0.0,0,0,0.0,0,1,1,0.0,0,1,0,0,0,1,0,0,0,0,0
200,202,202GT,Lashkar-e Jhangvi al-Alami,Global Army of Jhangvi,,2009,,0,5.0,5.0,reestablish the Islamic Caliphate,Shi'a,2,0,0,0,2,1,0,Yousef Mansoor Khurasani (aka Syed Safdar Shah);  Ali Bin Safyan,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,Mujahedin,1.0,10.0,10.0,0,0,Pakistan; Afghanistan,Shi'a,1,0,0,7,151,21.57143,0.0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,1,0.0,1,0,1,0.0,1,0,5,1,1,0,1,0,0,1,0
201,203,203GU,Militær Organisasjon (Milorg),Military Organization,Milorg,1941,1945.0,1,4.0,4.0,expel Nazis from Norway,Germany,12,1,0,1,0,1,0,[leaderless],0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,Anti-Nazi Norwegians,1.0,200.0,40000.0,0,0,Norway,Germany,0,0,1,14,7,0.5,0.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1.0,1,0,0.0,1.0,,3558.0,0.0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
202,204,204GV,Indigenous People's Federal Army (IPFA),,IPFA,2001,2001.0,1,0.5,0.5,divide the Philippines into religious cantons,Philippines,0,0,0,0,0,1,0,"Rogelio ""Roger"" Adamat",0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,Tribal Filipinos,1.0,10.0,10.0,0,0,Philippines,Philippines,1,0,0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18.0,18,1,1.0,0.0,,962.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0
203,205,205GW,Nasionale Krygers,Boer Nation Warriors/National Warriors,,2002,2002.0,1,0.2,0.2,prevent Black-South African enfranchisement,Black-South Africans,0,0,0,0,0,1,0,[leaderless],0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,White South Africans,0.0,10.0,10.0,0,0,South Africa,Black-South Africans,1,0,0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,0,0,0.0,1,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0
204,206,206GX,al-Shabaab al-Muminim/Ansar Allah,Believing Youth/Supporters of Allah,Houthis,1997,,0,17.0,17.0,establish Houthi state in Yemen,Yemen; al-Qaeda; Saudi Arabia; Islah,14,1,0,1,18,0,1,Hussein Badreddin al-Houthi; Abdul-Malik al-Houthi,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Houthis,1.0,2000.0,120000.0,1,1,Yemen,Yemen; al-Qaeda; Saudi Arabia; Islah,0,0,1,6,12,2.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,8.0,13,0,0.0,1.0,,1473.0,0.0,0,0,0.0,1,1,1,0.0,0,1,1,1,0,0,1,0,0,0,1
205,207,207GY,United People's Democratic Solidarity (UPDS),,UPDS,1999,2011.0,1,12.0,12.0,establish Karbi state in India,India; DHD; KRA,0,0,0,0,0,1,0,Kiri Rongphar; Men Sing Tokbi (aka Willingson Timung); Long Kumar Kiling,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,Karbis,1.0,150.0,150.0,0,0,India,India; DHD; KRA,1,0,0,8,27,3.375,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,19.0,19,1,1.0,0.0,,1489.0,0.0,0,0,0.0,1,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0
206,208,208GZ,Munazzamat Hizb al-Ba'ath/Syrian Ba'ath Organization/Assad Battalion,Arab Socialist Renaissance Party,,1946,,0,68.0,15.0,establish Ba'athi rule in Lebanon; preserve Ba'athi rule in Lebanon,Israel; France; U.S.; SLA,8,0,0,0,12,0,1,Abdallah al-Ahmar; Hafez al-Assad,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,Pro-Syria Lebanese,1.0,3000.0,3000.0,0,0,Lebanon,Israel; France; U.S.; SLA,1,0,0,6,35,5.833333,0.0,0,0,7,1,1,0,0,0,1,0,0,0,0,0,1,0.0,20,0,1.0,0.0,,31282.0,0.0,0,0,0.0,1,1,1,0.0,1,0,6,1,0,0,0,0,1,0,1
207,209,209HA,Jaish al-Islam,Army of Islam,Dughmush hamula,2005,,0,9.0,9.0,establish Islamist state in Gaza,Israel; Coptics,4,0,0,0,16,0,1,Mumtaz Dughmush (aka Abu Abdallah al-Ansari); Muhammad Namnam,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,Palestinian Dughmush clan,1.0,300.0,300.0,0,0,Gaza,Israel; Coptics,1,0,0,8,23,2.875,0.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,20.0,20,1,1.0,0.0,,28506.0,0.0,0,0,0.0,1,0,1,0.0,0,0,2,1,1,1,0,0,0,0,1
